battery,camera,display,memory,name,price,processor,rating,reviews,warranty,logprice
4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,12 GB RAM | 256 GB ROM,"Realme X2 Pro (Lunar White, 256 GB)",35999,Qualcomm Snapdragon 855 Plus Processor,4.6,955 Reviews,90 Hz Ultra Smooth Display,10.49124643927466
6000 mAh Battery,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M31 (Ocean Blue, 64 GB)",18918,Samsung Exynos 9 Octa 9611 Processor,4.4,78 Reviews,1 year,9.847869128773116
4230 mAh Li-polymer Battery,13MP + 2MP | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO A11K (Flowing Silver, 32 GB)",8990,MT6765V/CB Octa Core Processor,4.2,220 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.103868127465667
4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Note 8 Pro (Electric Blue, 64 GB)",15999,MediaTek Helio G90T Processor,4.4,"5,309 Reviews","1 Year Warranty on Phone, 6 Months Warranty on Accessories",9.680281499268713
3800 mAh Battery,48 MP + 12 MP + 16 MP | 16MP Front Camera,16.64 cm (6.55 inch) Display,8 GB RAM | 256 GB ROM,"OnePlus 7T (Glacier Blue, 256 GB)",38899,Qualcomm® Snapdragon™ 855 Plus Processor,4.6,721 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,10.568723822335235
4065 mAh Battery,48MP + 13MP + 8MP | 16MP Front Camera,16.76 cm (6.6 inch) Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"OPPO Reno 10x Zoom (Ocean Green, 256 GB)",41990,Qualcomm Snapdragon 855 Octa Core 2.8 GHz Processor,4.5,127 Reviews,In-display Fingerprint Sensor,10.645186773678239
4000 mAh Lithium-ion Polymer Battery,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO Reno4 Pro Special Edition (Starry Night, 128 GB)",34990,Qualcomm Snapdragon 720G Octa Core Processor,4.4,16 Reviews,65W SuperVOOC 2.0,10.462817585361734
4315 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 8MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,8 GB RAM | 256 GB ROM,"Vivo X50 Pro (Alpha Grey, 256 GB)",49990,Qualcomm Snapdragon 765G Processor,4.4,64 Reviews,5G Phone,10.819578264407616
4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO F11 Pro (Thunder Black, 128 GB)",16990,MediaTek Helio P70 Octa Core 2.1 GHz Processor,4.4,"11,506 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.740380214665977
4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 64 GB ROM,"Realme X2 Pro (Neptune Blue, 64 GB)",29999,Qualcomm Snapdragon 855 Plus Processor,4.5,154 Reviews,90 Hz Ultra Smooth Display,10.308919326755392
3080 mAh Li Polymer Battery,12MP + 5MP | 16MP Front Camera,15.21 cm (5.99 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Y2 (Dark Grey, 64 GB)",11990,Qualcomm Snapdragon 625 Processor,4.4,"1,867 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.39182824802156
2600 mAh Lithium-ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) quarter HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy J2 Core (Black, 16 GB)",6299,Qualcomm MSM8917 Processor,4.2,731 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,8.74814616962193
4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Honor 9X (Midnight Black, 128 GB)",15999,Kirin 710F Processor,4.3,"1,707 Reviews",Pop Up AI Selfie camera with Full View Display,9.680281499268713
5000 mAh Lithium-ion Battery,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A21s (Black, 64 GB)",17499,Exynos 850 Octa Core Processor,4.2,174 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.769899015421748
4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,8 GB RAM | 256 GB ROM,"Redmi K20 Pro (Carbon Black, 256 GB)",29999,Qualcomm Snapdragon 855 Processor,4.5,"1,884 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.308919326755392
4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,8 GB RAM | 128 GB ROM,"Vivo X50 (Glaze Black, 128 GB)",34990,Qualcomm Snapdragon 730 Processor,4.4,24 Reviews,33W Vivo FlashCharge 2.0,10.462817585361734
3800 mAh Battery,48 MP + 12 MP + 16 MP | 16MP Front Camera,16.64 cm (6.55 inch) Display,8 GB RAM | 128 GB ROM,"OnePlus 7T (Glacier Blue, 128 GB)",36599,Qualcomm® Snapdragon™ 855 Plus Processor,4.6,721 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,10.507776196611822
6000 mAh Battery,48MP + 8MP + 5MP | 20MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M21 (Raven Black, 64 GB)",15798, Exynos 9611-Octa Core processor Processor,4.3,39 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,9.667638628724365
5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M11 (Metallic Blue, 32 GB)",12490,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,4.2,444 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.432683603119623
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 6 Pro (Red, 64 GB)",11999,Qualcomm Snapdragon 636 Processor,4.5,"10,831 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.392578591964389
4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism Black, 128 GB)",42999,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.668932138591325
3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.46 cm (5.3 inch) Full HD+ Display,1 GB RAM | 16 GB ROM | Expandable Upto 512 GB,"Samsung M01 core (Black, 16 GB)",6385,MediaTek | MT6739WW quad core  Processor,4.5,1 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,8.76170676846664
4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A51 (Prism Crush Blue, 128 GB)",25999,Exynos 9611 Processor,4.4,44 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.165813354725493
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 6 Pro (Red, 64 GB)",13885,Qualcomm Snapdragon 636 Processor,4.5,"53,615 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.538564399740899
6000 mAh Battery,48MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) Display,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M30S (Black, 128 GB)",17958,1 Year Manufacturer Warranty,4.3,299 Reviews,,9.795790977080754
4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,"POCO X2 (Matrix Purple, 256 GB)",21499,Qualcomm Snapdragon 730G Processor,4.5,"5,322 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.975761701406148
4000 mAh Battery,48MP + 8MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Redmi Note 8 (Space Black, 64 GB)",10900,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4,"1,243 Reviews",,9.296518068217235
5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M11 (Violet, 32 GB)",12399,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,4.2,444 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.425371103179842
4000 mAh Lithium-ion Battery,13MP + 2MP | 5MP Front Camera,14.48 cm (5.7 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M01 (Blue, 32 GB)",9588,Qualcomm Snapdragon (SDM439) Octa Core Processor,4.2,434 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.168267595554275
4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"Realme X3 SuperZoom (Arctic White, 128 GB)",27999,Qualcomm Snapdragon 855+ Processor,4.3,139 Reviews,120 Hz Smooth Display,10.239924074233857
4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,12 GB RAM | 256 GB ROM,"iQOO 3 (5G) (Tornado Black, 256 GB)",44990,Qualcomm Snapdragon 865 Processor,4.4,188 Reviews,"In-Display Fingerprint Sensor, Monster Touch Buttons",10.714195521835219
4000 mAh Battery,48 MP + 8 MP + 16 MP | 16MP Front Camera,16.94 cm (6.67 inch) Display,6 GB RAM | 128 GB ROM,"OnePlus 7 Pro (Mirror Grey, 128 GB)",40199,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.6,24 Reviews,,10.601597398675818
4000 mAh Battery,48 MP + 8 MP + 16 MP | 16MP Front Camera,16.94 cm (6.67 inch) Display,8 GB RAM | 256 GB ROM,"OnePlus 7 Pro (Almond, 256 GB)",44399,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5,114 Reviews,,10.700972225644158
4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism Blue, 128 GB)",42999,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.668932138591325
4300 mAh Battery,48MP + 2MP + 16MP,16.64 cm (6.55 inch) Display,12 GB RAM | 256 GB ROM,"OnePlus 8 (Glacial Green, 256 GB)",49999,Qualcomm Snapdragon 865 Processor,4.5,17 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,10.81975828421028
5000 mAh Lithium-ion Battery,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A21s (Blue, 64 GB)",17499,Exynos 850 Octa Core Processor,4.2,174 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.769899015421748
3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) FWVGA Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Panasonic ELUGA I6 (Black, 16 GB)",6499,MediaTek Processor,3.8,599 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.77940359789435
4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme XT (Pearl Blue, 64 GB)",16999,Qualcomm 712 Processor,4.5,"12,138 Reviews",FHD+ Super AMOLED Display,9.74090979777877
4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme XT (Pearl Blue, 128 GB)",19999,Qualcomm 712 Processor,4.5,"8,761 Reviews",FHD+ Super AMOLED Display,9.903437551286085
5000 mAh Lithium-ion Battery,48MP + 8MP + 5MP + 5MP | 20MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A31 (Prism Crush White, 128 GB)",20999,MediaTek (MT6768) Octa Core Processor,4.3,360 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9.952230096524119
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 6 Pro (Blue, 64 GB)",13760,Qualcomm Snapdragon 636 Processor,4.5,"53,615 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.529521111487334
4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"Realme X3 SuperZoom (Glacier Blue, 128 GB)",27999,Qualcomm Snapdragon 855+ Processor,4.3,139 Reviews,120 Hz Smooth Display,10.239924074233857
4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Honor 9X (Sapphire Blue, 128 GB)",15999,Kirin 710F Processor,4.3,"1,707 Reviews",Pop Up AI Selfie camera with Full View Display,9.680281499268713
4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Honor 9X (Sapphire Blue, 128 GB)",16999,Kirin 710F Processor,4.4,139 Reviews,Pop Up AI Selfie camera with Full View Display,9.74090979777877
4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO F11 (Jewelry White, 128 GB)",17990,MTK MT6771V (P70) Processor,4.4,341 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.79757132694458
4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",39999,Exynos 9810 Processor,4.4,141 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.596609732783568
4000 mAh Battery,48MP + 8MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Redmi Note 8 (Space Black, 128 GB)",12999,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4,942 Reviews,,9.47262771040802
6000 mAh Battery,48MP + 13MP | 24MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"Asus ROG Phone II (Black, 128 GB)",39999,Qualcomm Snapdragon 855 Plus Processor,4.6,"1,918 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.596609732783568
5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Infinix Hot 8 (Quetzal Cyan, 64 GB)",8499,Helio P22 (MTK6762) Processor,4.5,"35,099 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.047703788498627
4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.44 cm (6.08 inch) HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Mi A3 (More Than White, 128 GB)",17495,Qualcomm Snapdragon 665 Processor,4.2,"1,136 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.769670404801788
4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"POCO X2 (Phoenix Red, 64 GB)",17499,Qualcomm Snapdragon 730G Processor,4.5,"17,578 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.769899015421748
4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A51 (Prism Crush Black, 128 GB)",25999,Exynos 9611 Processor,4.4,44 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.165813354725493
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"POCO F1 (Steel Blue, 256 GB)",22999,Qualcomm Snapdragon 845 Processor,4.5,"3,102 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.043206015705211
5020 mAh Battery,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 Pro Max (Interstellar Black, 128 GB)",16998,Qualcomm Snapdragon 720G Processor,4.3,23 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,9.740850969058572
5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Vivo U10 (Electric Blue, 64 GB)",11490,Qualcomm Snapdragon 665 AIE Processor,4.4,"2,599 Reviews",18 W Fast Charging,9.3492323708428
5000 mAh Battery,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.56 cm (6.52 inch) HD Display,8 GB RAM | 128 GB ROM,"OPPO A9 2020 (Vanilla Mint, 128 GB)",14990,Qualcomm SM6125 Processor,4.3,"1,633 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.615138591096644
4500 mAh Lithium-ion Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A71 (Prism Crush Black, 128 GB)",30999,Qualcomm SM7150 Processor,4.4,206 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.341710224882465
4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,8 GB RAM | 256 GB ROM,"Redmi K20 Pro (Flame Red, 256 GB)",29999,Qualcomm Snapdragon 855 Processor,4.5,"1,884 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.308919326755392
4000 mAh Lithium-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A10s (Blue, 32 GB)",11000,MediaTek MT6762 Processor,4.3,111 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.305650551780507
4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Panasonic Eluga I8 (Charcoal Black, 32 GB)",8440,Meditek Processor,3.8,70 Reviews,Domestic,9.040737587590003
3010 mAh Battery,20MP + 12MP | 20MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Mi A2 (Red, 128 GB)",13999,Qualcomm Snapdragon 660 AIE Processor,4.1,250 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.546741177474825
5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Infinix Hot 8 (Cosmic Purple, 64 GB)",8499,Helio P22 (MTK6762) Processor,4.5,"35,099 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.047703788498627
5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Infinix Hot 8 (Shark Grey, 64 GB)",8499,Helio P22 (MTK6762) Processor,4.5,"35,099 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.047703788498627
4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Vivo S1 (Diamond Black, 128 GB)",16990,Helio P65 (MT6768) Processor,4.5,732 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.740380214665977
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Ocean Blue, 32 GB)",6999,Qualcomm Snapdragon 439 Processor,4.4,"10,773 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.85352256068954
5000 mAh Battery,13MP Rear Camera,16.0 cm (6.3 inch) Display,3 GB RAM | 64 GB ROM,"Vivo Y12 (BURGUNDY RED, 64 GB)",12989,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"1,210 Reviews",,9.471858124407284
4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Prime Black, 32 GB)",8090,Qualcomm Snapdragon 632 Processor,4.3,"1,505 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,8.998384010052538
4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Elegant Blue, 32 GB)",8369,Qualcomm Snapdragon 632 Processor,4.3,"1,505 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.032289682032873
