issue_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,Split(-)(issue_date)_0,Split(-)(issue_date)_1,Split(-)(issue_date)_2,Split(-)(listing_date)_0,Split(-)(listing_date)_1,Split(:)(listing_date)_0,Split(:)(listing_date)_1,Split( )(listing_date)_0,Split( )(listing_date)_1,Split( )(color_type)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(pet_id)_0","ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(issue_date)_0",ExtractNumber((\d{2}))(issue_date)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(listing_date)_0",ExtractNumber((\d{2}))(listing_date)_0,OneHot()(X2)_0,OneHot()(X2)_1,OneHot()(X2)_4,OneHot()(X2)_7,OneHot()(X2)_9
2016-09-06 00:00:00,1.0,Black Brindle,0.41,24.66,0,1,2,2016,09,06 00:00:00,2016,12,2016-12-16 17,30,2016-12-16,17:30:00,Black,66640.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2016-04-04 00:00:00,1.0,Cream Tabby,0.52,6.25,0,1,1,2016,04,04 00:00:00,2017,04,2017-04-28 18,45,2017-04-28,18:45:00,Cream,55016.0,2016.0,4.0,2017.0,4.0,0,1,0,0,0
2016-03-24 00:00:00,1.0,White,0.91,24.31,0,7,2,2016,03,24 00:00:00,2017,11,2017-11-13 16,00,2017-11-13,16:00:00,White,74939.0,2016.0,3.0,2017.0,11.0,0,0,0,1,0
2017-09-06 00:00:00,0.0,Blue Tabby,0.69,42.55,0,1,1,2017,09,06 00:00:00,2017,12,2017-12-04 12,30,2017-12-04,12:30:00,Blue,54794.0,2017.0,9.0,2017.0,12.0,0,1,0,0,0
2011-12-03 00:00:00,0.0,Black,0.04,5.4,0,7,2,2011,12,03 00:00:00,2016,12,2016-12-23 16,42,2016-12-23,16:42:00,Black,66067.0,2011.0,12.0,2016.0,12.0,0,0,0,1,0
2016-07-10 00:00:00,1.0,Orange Tabby,0.03,8.12,0,1,1,2016,07,10 00:00:00,2016,10,2016-10-06 18,40,2016-10-06,18:40:00,Orange,67472.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2017-11-17 00:00:00,0.0,Tan,0.18,26.67,0,1,2,2017,11,17 00:00:00,2018,06,2018-06-19 14,48,2018-06-19,14:48:00,Tan,61924.0,2017.0,11.0,2018.0,6.0,0,1,0,0,0
2018-11-07 00:00:00,0.0,Torbie,0.04,13.85,0,1,1,2018,11,07 00:00:00,2019,02,2019-02-09 17,06,2019-02-09,17:06:00,Torbie,57027.0,2018.0,11.0,2019.0,2.0,0,1,0,0,0
2014-03-23 00:00:00,1.0,Black,0.08,29.65,0,7,2,2014,03,23 00:00:00,2018,04,2018-04-13 15,38,2018-04-13,15:38:00,Black,63245.0,2014.0,3.0,2018.0,4.0,0,0,0,1,0
2018-06-23 00:00:00,2.0,White,0.2,32.09,13,9,2,2018,06,23 00:00:00,2019,01,2019-01-16 15,20,2019-01-16,15:20:00,White,67439.0,2018.0,6.0,2019.0,1.0,0,0,0,0,1
2015-10-22 00:00:00,2.0,Black,0.15,31.43,0,7,2,2015,10,22 00:00:00,2017,05,2017-05-21 12,01,2017-05-21,12:01:00,Black,61569.0,2015.0,10.0,2017.0,5.0,0,0,0,1,0
2017-10-26 00:00:00,1.0,Brown Brindle,0.63,22.83,0,1,2,2017,10,26 00:00:00,2018,12,2018-12-14 19,15,2018-12-14,19:15:00,Brown,66720.0,2017.0,10.0,2018.0,12.0,0,1,0,0,0
2017-07-16 00:00:00,1.0,Blue,0.9,24.96,7,1,1,2017,07,16 00:00:00,2018,01,2018-01-09 13,02,2018-01-09,13:02:00,Blue,69437.0,2017.0,7.0,2018.0,1.0,0,1,0,0,0
2016-07-21 00:00:00,2.0,Black,0.81,43.14,13,9,1,2016,07,21 00:00:00,2016,09,2016-09-17 13,31,2016-09-17,13:31:00,Black,65204.0,2016.0,7.0,2016.0,9.0,0,0,0,0,1
2017-07-13 00:00:00,0.0,Gold,0.36,15.45,0,1,2,2017,07,13 00:00:00,2018,03,2018-03-05 15,44,2018-03-05,15:44:00,Gold,60534.0,2017.0,7.0,2018.0,3.0,0,1,0,0,0
2016-12-19 00:00:00,0.0,Brown Tabby,0.49,7.78,13,9,1,2016,12,19 00:00:00,2018,06,2018-06-12 12,21,2018-06-12,12:21:00,Brown,71253.0,2016.0,12.0,2018.0,6.0,0,0,0,0,1
2018-06-07 00:00:00,2.0,Black,0.27,12.54,13,9,1,2018,06,07 00:00:00,2018,07,2018-07-28 14,40,2018-07-28,14:40:00,Black,61331.0,2018.0,6.0,2018.0,7.0,0,0,0,0,1
2016-02-04 00:00:00,nan,Brown,0.97,46.19,0,3,4,2016,02,04 00:00:00,2018,04,2018-04-29 16,38,2018-04-29,16:38:00,Brown,59868.0,2016.0,2.0,2018.0,4.0,0,0,0,0,0
2017-06-30 00:00:00,2.0,Calico Point,0.53,20.28,9,5,1,2017,06,30 00:00:00,2017,10,2017-10-11 00,00,2017-10-11,00:00:00,Calico,64532.0,2017.0,6.0,2017.0,10.0,0,0,0,0,0
2011-12-28 00:00:00,1.0,White,0.4,47.42,0,7,2,2011,12,28 00:00:00,2019,01,2019-01-18 09,36,2019-01-18,09:36:00,White,59797.0,2011.0,12.0,2019.0,1.0,0,0,0,1,0
2014-05-21 00:00:00,1.0,Blue Merle,0.04,45.23,0,7,2,2014,05,21 00:00:00,2017,06,2017-06-11 18,13,2017-06-11,18:13:00,Blue,50355.0,2014.0,5.0,2017.0,6.0,0,0,0,1,0
2006-03-04 00:00:00,0.0,Brown Tabby,0.77,27.39,0,7,1,2006,03,04 00:00:00,2019,04,2019-04-01 11,36,2019-04-01,11:36:00,Brown,61861.0,2006.0,3.0,2019.0,4.0,0,0,0,1,0
2018-06-20 00:00:00,0.0,Blue,0.19,26.1,13,9,1,2018,06,20 00:00:00,2018,10,2018-10-16 11,00,2018-10-16,11:00:00,Blue,75174.0,2018.0,6.0,2018.0,10.0,0,0,0,0,1
2012-11-29 00:00:00,1.0,Blue Merle,0.5,12.22,0,7,2,2012,11,29 00:00:00,2018,03,2018-03-04 00,00,2018-03-04,00:00:00,Blue,65618.0,2012.0,11.0,2018.0,3.0,0,0,0,1,0
2016-04-09 00:00:00,0.0,Brown Brindle,0.9,48.26,0,1,2,2016,04,09 00:00:00,2018,06,2018-06-01 18,36,2018-06-01,18:36:00,Brown,71574.0,2016.0,4.0,2018.0,6.0,0,1,0,0,0
2018-06-26 00:00:00,1.0,Blue Tabby,0.3,31.37,7,1,1,2018,06,26 00:00:00,2018,10,2018-10-29 18,00,2018-10-29,18:00:00,Blue,61677.0,2018.0,6.0,2018.0,10.0,0,1,0,0,0
2017-07-13 00:00:00,0.0,Blue Tabby,0.91,27.96,0,1,1,2017,07,13 00:00:00,2018,09,2018-09-24 18,40,2018-09-24,18:40:00,Blue,60315.0,2017.0,7.0,2018.0,9.0,0,1,0,0,0
2016-08-22 00:00:00,0.0,Tortie,1.0,27.77,0,1,1,2016,08,22 00:00:00,2016,11,2016-11-22 15,31,2016-11-22,15:31:00,Tortie,58968.0,2016.0,8.0,2016.0,11.0,0,1,0,0,0
2019-01-23 00:00:00,1.0,Tan,0.53,22.5,7,1,2,2019,01,23 00:00:00,2019,04,2019-04-08 18,26,2019-04-08,18:26:00,Tan,75417.0,2019.0,1.0,2019.0,4.0,0,1,0,0,0
2012-06-25 00:00:00,0.0,White,0.49,18.86,13,9,2,2012,06,25 00:00:00,2016,07,2016-07-23 11,55,2016-07-23,11:55:00,White,67786.0,2012.0,6.0,2016.0,7.0,0,0,0,0,1
2016-11-22 00:00:00,2.0,Black,0.48,12.48,2,4,1,2016,11,22 00:00:00,2018,12,2018-12-12 00,00,2018-12-12,00:00:00,Black,64363.0,2016.0,11.0,2018.0,12.0,0,0,1,0,0
2011-11-11 00:00:00,0.0,White,0.73,9.2,0,7,2,2011,11,11 00:00:00,2016,12,2016-12-04 17,59,2016-12-04,17:59:00,White,69159.0,2011.0,11.0,2016.0,12.0,0,0,0,1,0
2016-09-18 00:00:00,0.0,White,0.21,47.6,0,7,2,2016,09,18 00:00:00,2017,10,2017-10-09 17,26,2017-10-09,17:26:00,White,64748.0,2016.0,9.0,2017.0,10.0,0,0,0,1,0
2017-09-06 00:00:00,2.0,Black,0.91,41.92,13,9,2,2017,09,06 00:00:00,2018,10,2018-10-01 15,51,2018-10-01,15:51:00,Black,59733.0,2017.0,9.0,2018.0,10.0,0,0,0,0,1
2013-07-31 00:00:00,0.0,Black,0.69,41.93,0,7,2,2013,07,31 00:00:00,2016,08,2016-08-22 11,04,2016-08-22,11:04:00,Black,66903.0,2013.0,7.0,2016.0,8.0,0,0,0,1,0
2016-02-17 00:00:00,0.0,Orange Tabby,0.06,33.95,7,1,1,2016,02,17 00:00:00,2017,07,2017-07-07 18,08,2017-07-07,18:08:00,Orange,70167.0,2016.0,2.0,2017.0,7.0,0,1,0,0,0
2016-10-04 00:00:00,1.0,Brown Tabby,0.37,26.27,0,1,1,2016,10,04 00:00:00,2017,01,2017-01-27 12,38,2017-01-27,12:38:00,Brown,60808.0,2016.0,10.0,2017.0,1.0,0,1,0,0,0
2018-01-05 00:00:00,1.0,Orange Tabby,0.47,7.59,0,7,1,2018,01,05 00:00:00,2019,01,2019-01-27 16,02,2019-01-27,16:02:00,Orange,50064.0,2018.0,1.0,2019.0,1.0,0,0,0,1,0
2016-10-24 00:00:00,1.0,Brown Tabby,0.88,44.54,0,1,1,2016,10,24 00:00:00,2017,02,2017-02-07 14,33,2017-02-07,14:33:00,Brown,73811.0,2016.0,10.0,2017.0,2.0,0,1,0,0,0
2016-01-11 00:00:00,1.0,Black,0.09,29.71,0,7,2,2016,01,11 00:00:00,2018,02,2018-02-13 19,04,2018-02-13,19:04:00,Black,71122.0,2016.0,1.0,2018.0,2.0,0,0,0,1,0
2016-02-03 00:00:00,1.0,Tan,0.87,20.66,0,1,2,2016,02,03 00:00:00,2018,03,2018-03-29 11,37,2018-03-29,11:37:00,Tan,57006.0,2016.0,2.0,2018.0,3.0,0,1,0,0,0
2018-01-12 00:00:00,1.0,Orange Tabby,0.66,23.94,7,1,1,2018,01,12 00:00:00,2018,06,2018-06-01 17,20,2018-06-01,17:20:00,Orange,59199.0,2018.0,1.0,2018.0,6.0,0,1,0,0,0
2014-09-29 00:00:00,1.0,White,0.64,41.35,0,7,2,2014,09,29 00:00:00,2018,10,2018-10-20 16,14,2018-10-20,16:14:00,White,58890.0,2014.0,9.0,2018.0,10.0,0,0,0,1,0
2011-11-23 00:00:00,2.0,Tricolor,0.51,13.5,13,9,2,2011,11,23 00:00:00,2016,12,2016-12-17 13,14,2016-12-17,13:14:00,Tricolor,57463.0,2011.0,11.0,2016.0,12.0,0,0,0,0,1
2014-08-23 00:00:00,2.0,Red Merle,0.29,6.67,13,9,2,2014,08,23 00:00:00,2016,10,2016-10-12 10,22,2016-10-12,10:22:00,Red,63374.0,2014.0,8.0,2016.0,10.0,0,0,0,0,1
2006-06-07 00:00:00,0.0,Black,0.04,9.82,0,7,2,2006,06,07 00:00:00,2018,07,2018-07-09 09,53,2018-07-09,09:53:00,Black,60951.0,2006.0,6.0,2018.0,7.0,0,0,0,1,0
2017-11-02 00:00:00,2.0,Black Tabby,0.16,8.04,7,1,1,2017,11,02 00:00:00,2018,01,2018-01-17 10,44,2018-01-17,10:44:00,Black,63454.0,2017.0,11.0,2018.0,1.0,0,1,0,0,0
2017-09-10 00:00:00,2.0,Brown Tabby,0.61,39.88,0,1,1,2017,09,10 00:00:00,2017,12,2017-12-08 16,06,2017-12-08,16:06:00,Brown,73065.0,2017.0,9.0,2017.0,12.0,0,1,0,0,0
2007-09-26 00:00:00,2.0,Brown,0.66,18.9,18,4,2,2007,09,26 00:00:00,2016,10,2016-10-17 10,07,2016-10-17,10:07:00,Brown,72681.0,2007.0,9.0,2016.0,10.0,0,0,1,0,0
2017-07-09 00:00:00,0.0,Orange Tabby,0.15,36.78,0,1,1,2017,07,09 00:00:00,2017,11,2017-11-20 12,53,2017-11-20,12:53:00,Orange,60874.0,2017.0,7.0,2017.0,11.0,0,1,0,0,0
2016-02-18 00:00:00,1.0,Black,0.19,25.17,0,1,2,2016,02,18 00:00:00,2017,03,2017-03-19 15,23,2017-03-19,15:23:00,Black,51360.0,2016.0,2.0,2017.0,3.0,0,1,0,0,0
2017-08-04 00:00:00,nan,Black,0.73,29.2,0,4,4,2017,08,04 00:00:00,2017,11,2017-11-04 12,03,2017-11-04,12:03:00,Black,50693.0,2017.0,8.0,2017.0,11.0,0,0,1,0,0
2016-01-30 00:00:00,2.0,White,0.49,5.36,13,9,2,2016,01,30 00:00:00,2016,09,2016-09-08 15,33,2016-09-08,15:33:00,White,59052.0,2016.0,1.0,2016.0,9.0,0,0,0,0,1
2018-08-13 00:00:00,1.0,Blue,0.33,17.73,0,1,1,2018,08,13 00:00:00,2018,12,2018-12-09 19,01,2018-12-09,19:01:00,Blue,51733.0,2018.0,8.0,2018.0,12.0,0,1,0,0,0
2012-04-14 00:00:00,1.0,Black,0.73,35.55,0,1,1,2012,04,14 00:00:00,2017,05,2017-05-23 15,26,2017-05-23,15:26:00,Black,51044.0,2012.0,4.0,2017.0,5.0,0,1,0,0,0
2016-07-07 00:00:00,nan,Orange Tabby,0.87,16.35,13,9,1,2016,07,07 00:00:00,2016,08,2016-08-24 18,49,2016-08-24,18:49:00,Orange,52522.0,2016.0,7.0,2016.0,8.0,0,0,0,0,1
2010-03-27 00:00:00,1.0,Tan,0.63,30.38,0,7,2,2010,03,27 00:00:00,2016,09,2016-09-30 16,18,2016-09-30,16:18:00,Tan,56453.0,2010.0,3.0,2016.0,9.0,0,0,0,1,0
2016-11-18 00:00:00,2.0,Brown Tabby,0.09,31.36,18,4,1,2016,11,18 00:00:00,2017,04,2017-04-16 12,45,2017-04-16,12:45:00,Brown,53286.0,2016.0,11.0,2017.0,4.0,0,0,1,0,0
2017-07-23 00:00:00,1.0,Orange Tabby,0.24,12.49,13,9,1,2017,07,23 00:00:00,2018,03,2018-03-04 00,00,2018-03-04,00:00:00,Orange,74473.0,2017.0,7.0,2018.0,3.0,0,0,0,0,1
2016-07-07 00:00:00,0.0,Black,0.0,17.1,0,1,2,2016,07,07 00:00:00,2017,09,2017-09-28 14,19,2017-09-28,14:19:00,Black,55528.0,2016.0,7.0,2017.0,9.0,0,1,0,0,0
2019-03-13 00:00:00,2.0,White,0.9,35.86,13,9,2,2019,03,13 00:00:00,2019,04,2019-04-10 16,11,2019-04-10,16:11:00,White,75495.0,2019.0,3.0,2019.0,4.0,0,0,0,0,1
2016-01-19 00:00:00,1.0,Red,0.06,43.61,7,1,2,2016,01,19 00:00:00,2017,11,2017-11-15 12,15,2017-11-15,12:15:00,Red,59681.0,2016.0,1.0,2017.0,11.0,0,1,0,0,0
2015-12-17 00:00:00,0.0,Tan,0.42,19.77,0,1,2,2015,12,17 00:00:00,2017,01,2017-01-21 18,49,2017-01-21,18:49:00,Tan,66966.0,2015.0,12.0,2017.0,1.0,0,1,0,0,0
2017-01-28 00:00:00,1.0,Fawn,0.12,25.23,0,1,2,2017,01,28 00:00:00,2018,04,2018-04-24 18,42,2018-04-24,18:42:00,Fawn,69802.0,2017.0,1.0,2018.0,4.0,0,1,0,0,0
2016-07-10 00:00:00,0.0,Tortie,0.33,32.86,0,1,1,2016,07,10 00:00:00,2016,10,2016-10-28 17,43,2016-10-28,17:43:00,Tortie,58527.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2016-04-12 00:00:00,2.0,Tortie,0.26,31.88,16,9,1,2016,04,12 00:00:00,2018,05,2018-05-04 09,00,2018-05-04,09:00:00,Tortie,69588.0,2016.0,4.0,2018.0,5.0,0,0,0,0,1
2017-10-29 00:00:00,2.0,Calico,0.96,45.54,0,1,1,2017,10,29 00:00:00,2018,02,2018-02-06 18,00,2018-02-06,18:00:00,Calico,58694.0,2017.0,10.0,2018.0,2.0,0,1,0,0,0
2016-02-27 00:00:00,0.0,Buff,0.62,47.82,0,1,2,2016,02,27 00:00:00,2019,04,2019-04-28 18,27,2019-04-28,18:27:00,Buff,76255.0,2016.0,2.0,2019.0,4.0,0,1,0,0,0
2013-03-29 00:00:00,1.0,White,0.9,35.33,0,7,2,2013,03,29 00:00:00,2016,08,2016-08-28 11,33,2016-08-28,11:33:00,White,50371.0,2013.0,3.0,2016.0,8.0,0,0,0,1,0
2018-11-08 00:00:00,2.0,Brown Tabby,0.1,33.83,17,9,1,2018,11,08 00:00:00,2019,03,2019-03-06 12,37,2019-03-06,12:37:00,Brown,54477.0,2018.0,11.0,2019.0,3.0,0,0,0,0,1
2016-05-24 00:00:00,1.0,Brown Tabby,0.85,34.59,0,1,1,2016,05,24 00:00:00,2016,11,2016-11-26 18,16,2016-11-26,18:16:00,Brown,60025.0,2016.0,5.0,2016.0,11.0,0,1,0,0,0
2012-01-06 00:00:00,1.0,Blue,0.56,15.28,13,9,1,2012,01,06 00:00:00,2017,02,2017-02-03 13,32,2017-02-03,13:32:00,Blue,52937.0,2012.0,1.0,2017.0,2.0,0,0,0,0,1
2015-06-24 00:00:00,1.0,Black,0.47,30.8,0,7,2,2015,06,24 00:00:00,2017,09,2017-09-08 00,00,2017-09-08,00:00:00,Black,72533.0,2015.0,6.0,2017.0,9.0,0,0,0,1,0
2018-06-15 00:00:00,1.0,Black,0.08,8.46,17,9,1,2018,06,15 00:00:00,2018,10,2018-10-10 15,27,2018-10-10,15:27:00,Black,64086.0,2018.0,6.0,2018.0,10.0,0,0,0,0,1
2016-11-10 00:00:00,0.0,Yellow,0.45,35.76,0,7,2,2016,11,10 00:00:00,2017,12,2017-12-08 12,46,2017-12-08,12:46:00,Yellow,53396.0,2016.0,11.0,2017.0,12.0,0,0,0,1,0
2019-01-12 00:00:00,0.0,Black,0.54,15.61,7,1,1,2019,01,12 00:00:00,2019,05,2019-05-08 10,56,2019-05-08,10:56:00,Black,76691.0,2019.0,1.0,2019.0,5.0,0,1,0,0,0
2016-03-12 00:00:00,0.0,White,0.06,41.49,13,9,2,2016,03,12 00:00:00,2017,02,2017-02-20 12,08,2017-02-20,12:08:00,White,73579.0,2016.0,3.0,2017.0,2.0,0,0,0,0,1
2016-06-03 00:00:00,1.0,White,0.15,28.19,0,7,2,2016,06,03 00:00:00,2017,10,2017-10-15 14,27,2017-10-15,14:27:00,White,52510.0,2016.0,6.0,2017.0,10.0,0,0,0,1,0
2019-01-23 00:00:00,1.0,Black,0.87,25.13,7,1,2,2019,01,23 00:00:00,2019,04,2019-04-27 12,11,2019-04-27,12:11:00,Black,76166.0,2019.0,1.0,2019.0,4.0,0,1,0,0,0
2013-02-08 00:00:00,1.0,Black,0.63,46.43,0,1,2,2013,02,08 00:00:00,2017,03,2017-03-09 15,40,2017-03-09,15:40:00,Black,52580.0,2013.0,2.0,2017.0,3.0,0,1,0,0,0
2017-01-02 00:00:00,2.0,Black,0.81,12.33,13,9,2,2017,01,02 00:00:00,2017,06,2017-06-27 14,35,2017-06-27,14:35:00,Black,71686.0,2017.0,1.0,2017.0,6.0,0,0,0,0,1
2016-11-05 00:00:00,1.0,Cream Tabby,0.28,46.19,7,1,1,2016,11,05 00:00:00,2017,02,2017-02-20 09,26,2017-02-20,09:26:00,Cream,72491.0,2016.0,11.0,2017.0,2.0,0,1,0,0,0
2018-12-17 00:00:00,1.0,Cream Tabby,0.95,35.16,0,1,1,2018,12,17 00:00:00,2019,03,2019-03-27 16,35,2019-03-27,16:35:00,Cream,74884.0,2018.0,12.0,2019.0,3.0,0,1,0,0,0
2017-10-29 00:00:00,0.0,Cream Tabby,0.6,34.45,0,1,1,2017,10,29 00:00:00,2018,03,2018-03-10 17,36,2018-03-10,17:36:00,Cream,62012.0,2017.0,10.0,2018.0,3.0,0,1,0,0,0
2018-06-13 00:00:00,0.0,White,0.53,9.0,0,7,2,2018,06,13 00:00:00,2018,12,2018-12-10 17,36,2018-12-10,17:36:00,White,63508.0,2018.0,6.0,2018.0,12.0,0,0,0,1,0
2018-12-28 00:00:00,1.0,Tan,0.53,47.79,0,1,2,2018,12,28 00:00:00,2019,04,2019-04-23 17,07,2019-04-23,17:07:00,Tan,76016.0,2018.0,12.0,2019.0,4.0,0,1,0,0,0
2015-08-05 00:00:00,0.0,Brown Brindle,0.62,41.68,13,9,2,2015,08,05 00:00:00,2016,11,2016-11-07 11,40,2016-11-07,11:40:00,Brown,71410.0,2015.0,8.0,2016.0,11.0,0,0,0,0,1
2015-11-15 00:00:00,1.0,White,0.96,32.02,0,1,2,2015,11,15 00:00:00,2016,12,2016-12-10 18,13,2016-12-10,18:13:00,White,73201.0,2015.0,11.0,2016.0,12.0,0,1,0,0,0
2019-02-19 00:00:00,2.0,Brown,0.69,29.85,13,9,2,2019,02,19 00:00:00,2019,04,2019-04-13 12,35,2019-04-13,12:35:00,Brown,75627.0,2019.0,2.0,2019.0,4.0,0,0,0,0,1
2014-07-05 00:00:00,1.0,Gold,0.31,12.21,0,1,2,2014,07,05 00:00:00,2018,01,2018-01-29 17,22,2018-01-29,17:22:00,Gold,52039.0,2014.0,7.0,2018.0,1.0,0,1,0,0,0
2016-12-15 00:00:00,1.0,Tan,0.83,17.07,0,1,2,2016,12,15 00:00:00,2018,01,2018-01-16 19,04,2018-01-16,19:04:00,Tan,71606.0,2016.0,12.0,2018.0,1.0,0,1,0,0,0
2017-07-04 00:00:00,1.0,Yellow,0.3,49.38,0,1,2,2017,07,04 00:00:00,2018,10,2018-10-08 17,39,2018-10-08,17:39:00,Yellow,64617.0,2017.0,7.0,2018.0,10.0,0,1,0,0,0
2014-07-29 00:00:00,1.0,White,0.07,36.77,0,7,2,2014,07,29 00:00:00,2017,03,2017-03-26 13,28,2017-03-26,13:28:00,White,58135.0,2014.0,7.0,2017.0,3.0,0,0,0,1,0
2016-04-23 00:00:00,0.0,Black,0.78,40.17,13,9,2,2016,04,23 00:00:00,2017,05,2017-05-27 00,00,2017-05-27,00:00:00,Black,58561.0,2016.0,4.0,2017.0,5.0,0,0,0,0,1
2011-06-07 00:00:00,1.0,Lynx Point,0.41,38.73,0,1,1,2011,06,07 00:00:00,2017,02,2017-02-02 15,55,2017-02-02,15:55:00,Lynx,60859.0,2011.0,6.0,2017.0,2.0,0,1,0,0,0
2012-02-29 00:00:00,0.0,Black,0.61,37.27,0,7,2,2012,02,29 00:00:00,2018,03,2018-03-19 18,22,2018-03-19,18:22:00,Black,55466.0,2012.0,2.0,2018.0,3.0,0,0,0,1,0
2015-01-08 00:00:00,0.0,Black,0.29,31.53,0,1,2,2015,01,08 00:00:00,2019,02,2019-02-23 18,53,2019-02-23,18:53:00,Black,54562.0,2015.0,1.0,2019.0,2.0,0,1,0,0,0
2018-11-13 00:00:00,1.0,Gray,0.79,33.12,0,1,1,2018,11,13 00:00:00,2019,02,2019-02-03 18,19,2019-02-03,18:19:00,Gray,51578.0,2018.0,11.0,2019.0,2.0,0,1,0,0,0
2017-01-06 00:00:00,2.0,Black,0.96,30.64,13,9,2,2017,01,06 00:00:00,2017,03,2017-03-20 14,15,2017-03-20,14:15:00,Black,60650.0,2017.0,1.0,2017.0,3.0,0,0,0,0,1
2017-08-31 00:00:00,0.0,Brown Brindle,0.86,22.95,0,1,2,2017,08,31 00:00:00,2018,05,2018-05-21 13,04,2018-05-21,13:04:00,Brown,65469.0,2017.0,8.0,2018.0,5.0,0,1,0,0,0
2017-09-14 00:00:00,1.0,Blue Tabby,0.41,22.76,0,1,1,2017,09,14 00:00:00,2018,03,2018-03-09 14,16,2018-03-09,14:16:00,Blue,58680.0,2017.0,9.0,2018.0,3.0,0,1,0,0,0
2015-01-07 00:00:00,1.0,Blue,0.65,29.95,0,1,2,2015,01,07 00:00:00,2018,05,2018-05-13 17,28,2018-05-13,17:28:00,Blue,54191.0,2015.0,1.0,2018.0,5.0,0,1,0,0,0
2004-12-15 00:00:00,0.0,Black,0.55,35.53,0,1,2,2004,12,15 00:00:00,2017,01,2017-01-21 18,22,2017-01-21,18:22:00,Black,52842.0,2004.0,12.0,2017.0,1.0,0,1,0,0,0
2006-03-20 00:00:00,1.0,Orange Tabby,0.97,27.9,0,1,1,2006,03,20 00:00:00,2017,04,2017-04-16 14,53,2017-04-16,14:53:00,Orange,59063.0,2006.0,3.0,2017.0,4.0,0,1,0,0,0
2016-08-10 00:00:00,2.0,Black,0.85,32.17,18,4,1,2016,08,10 00:00:00,2016,10,2016-10-21 16,32,2016-10-21,16:32:00,Black,69493.0,2016.0,8.0,2016.0,10.0,0,0,1,0,0
2018-05-11 00:00:00,0.0,Brown,0.0,20.55,0,1,2,2018,05,11 00:00:00,2018,09,2018-09-22 17,22,2018-09-22,17:22:00,Brown,59822.0,2018.0,5.0,2018.0,9.0,0,1,0,0,0
2017-07-22 00:00:00,1.0,Black,0.56,43.07,7,1,1,2017,07,22 00:00:00,2017,10,2017-10-19 17,42,2017-10-19,17:42:00,Black,63256.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2007-06-30 00:00:00,1.0,Tan,0.93,13.47,0,7,2,2007,06,30 00:00:00,2017,06,2017-06-02 12,29,2017-06-02,12:29:00,Tan,52194.0,2007.0,6.0,2017.0,6.0,0,0,0,1,0
2016-12-11 00:00:00,1.0,Black,0.73,44.25,13,9,1,2016,12,11 00:00:00,2018,07,2018-07-13 14,25,2018-07-13,14:25:00,Black,65838.0,2016.0,12.0,2018.0,7.0,0,0,0,0,1
2016-03-04 00:00:00,1.0,Tan,0.05,39.86,0,1,2,2016,03,04 00:00:00,2017,11,2017-11-03 17,46,2017-11-03,17:46:00,Tan,57438.0,2016.0,3.0,2017.0,11.0,0,1,0,0,0
2012-07-19 00:00:00,1.0,Black,0.71,28.59,0,7,2,2012,07,19 00:00:00,2018,12,2018-12-16 17,08,2018-12-16,17:08:00,Black,59684.0,2012.0,7.0,2018.0,12.0,0,0,0,1,0
2009-03-25 00:00:00,1.0,Black,0.2,41.9,0,1,2,2009,03,25 00:00:00,2017,05,2017-05-16 12,29,2017-05-16,12:29:00,Black,63003.0,2009.0,3.0,2017.0,5.0,0,1,0,0,0
2017-09-02 00:00:00,0.0,Brown Tabby,0.08,49.17,0,1,1,2017,09,02 00:00:00,2017,12,2017-12-10 18,11,2017-12-10,18:11:00,Brown,62671.0,2017.0,9.0,2017.0,12.0,0,1,0,0,0
2006-12-08 00:00:00,1.0,Buff,0.21,38.8,0,7,2,2006,12,08 00:00:00,2018,02,2018-02-18 10,45,2018-02-18,10:45:00,Buff,72296.0,2006.0,12.0,2018.0,2.0,0,0,0,1,0
2015-07-09 00:00:00,2.0,Black,0.15,39.21,0,7,2,2015,07,09 00:00:00,2017,01,2017-01-29 17,00,2017-01-29,17:00:00,Black,67459.0,2015.0,7.0,2017.0,1.0,0,0,0,1,0
2018-03-31 00:00:00,2.0,Black,0.89,29.68,0,7,2,2018,03,31 00:00:00,2019,05,2019-05-01 17,15,2019-05-01,17:15:00,Black,76378.0,2018.0,3.0,2019.0,5.0,0,0,0,1,0
2017-12-13 00:00:00,0.0,Torbie,0.74,27.37,7,1,1,2017,12,13 00:00:00,2018,03,2018-03-12 08,40,2018-03-12,08:40:00,Torbie,66757.0,2017.0,12.0,2018.0,3.0,0,1,0,0,0
2016-11-23 00:00:00,1.0,Tan,0.64,8.23,0,1,2,2016,11,23 00:00:00,2017,12,2017-12-19 18,33,2017-12-19,18:33:00,Tan,74977.0,2016.0,11.0,2017.0,12.0,0,1,0,0,0
